what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1498365706776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365706931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365746101
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1498365746115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365754246
error,log,,,"Unable to validate connection settings.",1498365755088
error,log,,,"Unable to validate connection settings.",1498365755094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365757324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365758721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365786625
error,log,,,"Unable to validate connection settings.",1498365795256
error,log,,,"Unable to validate connection settings.",1498365795259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365795309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365797073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365800953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365812658
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1498365812675
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498365816320
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1498365816587
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1498365816598
error,log,,,"Failed Executing: [nios2-download, '--cable=DE-SoC on localhost [USB-1]', --device=2, --instance=0, --go, --accept-bad-sysid, --sidp=0x8001108, /cygdrive/e/FPGA-project/ku/nios/software/uart/uart.elf] return code: 4, 'other error'",1498365832805
error,log,,,"Downloading ELF Process failed",1498365832807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365832852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365849641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498365852277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365859317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498365874955
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1498365874974
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1498365878626
